age,ast_pct,blk_pct,bpm,bpm-dum,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,g,href,mp,obpm,orb_pct,ows,per,player,player_id,pos,season,stl_pct,team_id,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws-dum,ws_per_48,birthplace
23,21.1,1.5,2.2,,2.2,19.1,0.6,,.235,44,/players/p/pondecl01.html,534,0.0,7.4,0.4,11.6,Cliff Pondexter,pondecl01,PF,1978.0,1.7,CHI,24.2,13.3,.469,9.4,0.6,1.0,,.087,"Fresno, California"
22,4.3,1.8,-3.3,,-1.1,15.7,0.5,,.267,52,/players/p/poquebe01.html,626,-2.1,8.5,0.1,10.6,Ben Poquette,poquebe01,PF,1978.0,0.7,DET,13.7,12.2,.461,17.8,-0.2,0.6,,.049,"Ann Arbor, Michigan"
29,4.9,1.5,0.8,,-0.8,13.8,1.1,,.244,63,/players/p/porteho01.html,1323,1.5,7.0,2.8,17.4,Howard Porter,porteho01,SF,1978.0,1.0,TOT,7.3,10.3,.528,21.2,0.9,3.9,,.142,"Stuart, Florida"
27,41.6,0.3,-0.3,,-1.0,5.8,1.9,,.303,82,/players/p/porteke01.html,2813,0.7,1.8,2.3,15.7,Kevin Porter,porteke01,PG,1978.0,1.9,TOT,23.1,3.7,.516,20.4,1.2,4.2,,.072,"Chicago, Illinois"
28,18.1,0.2,-1.3,,0.5,10.6,1.8,,.258,83,/players/p/priceji01.html,1929,-1.8,3.1,0.6,12.2,Jim Price,priceji01,PG,1978.0,2.6,TOT,19.3,7.0,.495,17.9,0.3,2.4,,.061,"Russellville, Kentucky"
27,16.8,1.0,0.1,,0.9,9.9,0.5,,.152,68,/players/r/ratleed01.html,1163,-0.8,5.0,0.5,11.5,Ed Ratleff,ratleed01,SF,1978.0,2.4,HOU,16.8,7.4,.452,13.6,0.6,1.0,,.042,"Bellefontaine, Ohio"
29,8.3,2.1,0.8,,1.1,23.9,3.6,,.511,79,/players/r/raycl01.html,2268,-0.3,10.4,3.2,14.9,Clifford Ray,raycl01,C,1978.0,1.5,GSW,20.5,17.0,.594,12.7,1.6,6.9,,.145,"Union, South Carolina"
22,8.7,1.5,-1.3,,0.3,14.6,0.9,,.167,80,/players/r/reidro01.html,1849,-1.6,6.2,1.4,11.3,Robert Reid,reidro01,SF,1978.0,1.7,HOU,11.6,10.3,.475,15.0,0.3,2.3,,.061,"Atlanta, Georgia"
26,7.0,0.5,-2.7,,-1.3,13.6,0.2,,.078,54,/players/r/restake01.html,547,-1.4,6.7,0.3,9.0,Kevin Restani,restake01,PF,1978.0,0.4,TOT,9.0,10.1,.443,13.2,-0.1,0.5,,.044,"San Francisco, California"
22,9.4,0.2,-4.0,,-2.2,13.4,1.1,,.288,82,/players/r/roberan01.html,1598,-1.8,9.0,0.8,12.2,Anthony Roberts,roberan01,SF,1978.0,1.1,DEN,12.5,11.3,.467,22.7,-0.8,1.9,,.057,"Chattanooga, Tennessee"
22,16.8,0.3,-2.3,,1.2,6.7,1.2,,.139,63,/players/r/roberto01.html,929,-3.5,1.7,-0.7,10.6,Tony Robertson,roberto01,SG,1978.0,3.7,ATL,17.9,4.1,.461,21.3,-0.1,0.5,,.024,"Detroit, Michigan"
26,6.8,1.1,-1.5,,-0.9,25.8,5.0,,.340,82,/players/r/robintr01.html,3638,-0.5,8.0,1.5,15.7,Truck Robinson,robintr01,PF,1978.0,0.9,NOJ,13.5,17.0,.481,23.3,0.5,6.5,,.086,"Jacksonville, Florida"
25,5.6,0.3,-2.7,,-0.9,21.5,2.0,,.400,82,/players/r/robinbi01.html,1748,-1.8,10.1,1.0,13.6,Bill Robinzine,robinbi01,PF,1978.0,1.9,KCK,17.8,15.8,.512,21.1,-0.3,3.0,,.082,"Chicago, Illinois"
28,8.9,1.2,-1.0,,-0.2,19.6,1.4,,.300,78,/players/r/robisda01.html,1277,-0.8,7.9,0.9,12.8,Dave Robisch,robisda01,C,1978.0,1.4,TOT,12.7,13.8,.466,16.8,0.3,2.3,,.086,"Cincinnati, Ohio"
22,6.3,7.2,1.3,,2.6,23.4,3.5,,.285,80,/players/r/rollitr01.html,1795,-1.3,10.5,1.5,15.6,Tree Rollins,rollitr01,C,1978.0,1.5,ATL,17.1,16.7,.521,15.8,1.5,5.0,,.133,"Winter Haven, Florida"
24,11.4,3.2,1.9,,0.9,21.7,3.3,,.348,79,/players/r/roundda01.html,2423,1.0,10.8,3.6,18.0,Dan Roundfield,roundda01,PF,1978.0,1.5,IND,16.3,16.1,.534,18.4,2.4,6.9,,.138,"Detroit, Michigan"
28,6.6,0.4,-3.1,,-1.0,14.1,0.7,,.326,51,/players/r/rowecu01.html,911,-2.1,8.5,0.2,9.7,Curtis Rowe,rowecu01,PF,1978.0,0.7,BOS,19.6,11.3,.500,16.5,-0.2,0.9,,.046,"Bessemer, Alabama"
26,16.4,0.2,1.7,,-0.2,12.3,2.6,,.402,72,/players/r/russeca02.html,2520,1.9,6.1,4.0,18.2,Campy Russell,russeca02,SF,1978.0,1.6,CLE,13.0,9.2,.509,24.9,2.3,6.6,,.127,"Jackson, Tennessee"
33,11.5,0.3,-2.1,,-1.4,7.1,0.3,,.188,36,/players/r/russeca01.html,789,-0.7,4.3,0.8,11.6,Cazzie Russell,russeca01,SF,1978.0,1.1,CHI,9.6,5.7,.479,18.6,0.0,1.1,,.070,"Chicago, Illinois"
26,9.7,1.1,-2.9,,0.2,10.9,0.6,,.154,56,/players/s/saundfr01.html,643,-3.1,5.9,-0.1,8.9,Fred Saunders,saundfr01,SF,1978.0,1.5,TOT,14.4,8.5,.448,17.4,-0.2,0.5,,.039,"Columbus, Ohio"
32,19.9,1.0,-3.2,,0.7,15.0,0.2,,.947,10,/players/s/schluda01.html,109,-3.9,4.9,-0.2,6.0,Dale Schlueter,schluda01,C,1978.0,1.3,POR,35.8,10.0,.464,15.2,0.0,0.0,,-0.006,"Tacoma, Washington"
22,6.9,1.3,-0.5,,0.3,15.1,2.1,,.518,81,/players/s/scottal01.html,1538,-0.8,8.9,1.9,12.3,Alvin Scott,scottal01,SF,1978.0,1.5,PHO,15.8,11.9,.543,13.0,0.6,4.0,,.126,"Cleveland, Tennessee"
29,20.6,0.3,-1.9,,-0.3,7.5,2.0,,.262,79,/players/s/scottch01.html,2473,-1.6,2.6,0.4,12.3,Charlie Scott*,scottch01,SG,1978.0,2.0,TOT,17.7,5.1,.480,21.2,0.1,2.4,,.046,"New York, New York"
24,8.8,1.3,-3.0,,0.2,13.2,1.7,,.318,73,/players/s/sealsbr01.html,1322,-3.2,4.6,-0.1,10.3,Bruce Seals,sealsbr01,SF,1978.0,1.4,SEA,14.1,8.7,.455,21.1,-0.3,1.6,,.059,"New Orleans, Louisiana"
22,11.4,2.5,0.9,,0.5,16.5,2.7,,.279,82,/players/s/sheltlo01.html,2319,0.4,9.3,3.2,17.4,Lonnie Shelton,sheltlo01,PF,1978.0,2.1,NYK,17.0,12.9,.549,21.8,1.7,5.9,,.122,"Bakersfield, California"
23,9.2,0.2,-2.8,,-2.1,9.9,0.3,,.214,64,/players/s/sheppst01.html,698,-0.7,10.5,0.5,11.5,Steve Sheppard,sheppst01,SF,1978.0,0.9,CHI,13.8,10.2,.480,19.2,-0.1,0.8,,.054,"New York, New York"
25,8.8,1.0,1.1,,0.1,19.8,2.8,,.657,80,/players/s/shumajo01.html,2760,0.9,6.1,4.9,16.0,John Shumate,shumajo01,PF,1978.0,1.5,TOT,18.9,13.0,.593,17.2,2.1,7.7,,.134,"Greenville, South Carolina"
22,8.3,1.0,-0.9,,0.5,22.9,3.6,,.328,82,/players/s/sikmaja01.html,2238,-1.4,8.5,1.7,13.5,Jack Sikma*,sikmaja01,C,1978.0,1.4,SEA,17.8,15.4,.509,17.8,0.6,5.4,,.115,"Kankakee, Illinois"
28,14.9,0.2,-2.6,,-1.2,6.1,0.1,,.753,37,/players/s/silasja01.html,311,-1.4,1.4,0.5,13.3,James Silas,silasja01,PG,1978.0,1.6,SAS,18.9,3.9,.565,19.8,0.0,0.6,,.095,"Tallulah, Louisiana"
34,8.5,0.4,-1.2,,0.1,18.4,3.0,,.401,82,/players/s/silaspa01.html,2172,-1.3,13.0,0.0,10.2,Paul Silas,silaspa01,PF,1978.0,1.4,SEA,21.8,15.6,.437,12.2,0.4,3.1,,.067,"Prescott, Arkansas"
28,16.5,0.3,-3.4,,-0.7,8.0,1.1,,.181,64,/players/s/simpsra01.html,1323,-2.8,4.3,-1.3,10.1,Ralph Simpson,simpsra01,SG,1978.0,2.5,TOT,16.9,6.2,.416,21.6,-0.5,-0.2,,-0.007,"Detroit, Michigan"
22,24.7,0.0,-5.7,,-1.2,8.5,0.1,,.577,12,/players/s/simssc01.html,95,-4.5,5.8,-0.2,5.2,Scott Sims,simssc01,PG,1978.0,1.4,SAS,36.8,7.2,.460,21.0,-0.1,-0.2,,-0.088,"Kirksville, Missouri"
25,12.5,0.7,-2.6,,0.0,10.4,1.3,,.416,77,/players/s/skinnal01.html,1551,-2.6,4.5,0.5,10.6,Al Skinner,skinnal01,SG,1978.0,1.9,TOT,21.8,7.4,.525,18.1,-0.2,1.8,,.055,"Mount Vernon, New York"
31,8.9,0.7,-1.4,,-1.0,9.2,1.3,,.161,82,/players/s/smithbi02.html,1581,-0.5,4.1,1.2,14.3,Bingo Smith,smithbi02,SG,1978.0,1.1,CLE,8.3,6.6,.470,24.6,0.2,2.5,,.076,"Memphis, Tennessee"
28,4.2,4.6,2.0,,1.4,25.6,3.8,,.382,81,/players/s/smithel01.html,1996,0.6,8.9,3.0,19.9,Elmore Smith,smithel01,C,1978.0,1.2,CLE,13.0,17.2,.534,21.6,2.0,6.8,,.164,"Macon, Georgia"
25,19.6,0.5,0.3,,-0.7,7.1,2.5,,.283,82,/players/s/smithph01.html,2940,1.0,3.4,3.8,16.5,Phil Smith,smithph01,SG,1978.0,1.7,GSW,14.7,5.2,.522,24.1,1.7,6.3,,.102,"San Francisco, California"
29,22.2,0.2,1.5,,-0.7,6.4,1.7,,.326,82,/players/s/smithra01.html,3314,2.2,3.6,6.1,19.1,Randy Smith,smithra01,SG,1978.0,2.4,BUF,12.8,5.0,.521,26.8,2.9,7.9,,.114,"Bellport, New York"
22,13.5,0.4,-1.4,,0.7,7.9,0.3,,.247,45,/players/s/smithro01.html,378,-2.1,1.7,0.5,10.9,Robert Smith,smithro01,PG,1978.0,2.1,DEN,15.7,4.9,.562,12.9,0.1,0.8,,.097,"Los Angeles, California"
24,16.2,0.0,-4.5,,0.0,0.0,0.0,,,1,/players/s/smithwi02.html,7,-4.5,0.0,0.0,2.0,Willie Smith,smithwi02,PG,1978.0,0.0,IND,,0.0,,0.0,0.0,0.0,,.034,"Las Vegas, Nevada"
33,12.0,1.5,-1.2,,0.5,6.2,0.6,,.254,58,/players/s/snydedi01.html,660,-1.7,1.4,0.3,12.0,Dick Snyder,snydedi01,SG,1978.0,1.6,CLE,14.6,3.8,.500,19.7,0.1,0.9,,.067,"North Canton, Ohio"
25,27.7,0.4,-0.3,,-0.4,7.8,2.4,,.328,79,/players/s/soberri01.html,3019,0.1,2.9,2.4,15.4,Ricky Sobers,soberri01,PG,1978.0,2.5,IND,20.1,5.3,.514,21.8,1.3,4.8,,.076,"Bronx, New York"
26,16.3,0.2,-2.3,,-1.0,7.9,0.7,,.147,55,/players/s/stacoke01.html,1006,-1.3,2.7,0.1,12.0,Kevin Stacom,stacoke01,SG,1978.0,1.3,BOS,11.8,5.4,.452,22.5,-0.1,0.8,,.038,"New York, New York"
28,10.7,0.2,-0.3,,0.8,7.1,1.4,,.273,65,/players/s/steella01.html,1132,-1.0,3.2,1.6,13.8,Larry Steele,steella01,SG,1978.0,2.4,POR,11.6,5.2,.519,19.8,0.5,3.0,,.127,"Greencastle, Indiana"
24,16.9,0.8,0.2,,0.6,8.5,2.2,,.180,82,/players/t/tatumea01.html,2522,-0.4,3.1,2.2,14.7,Earl Tatum,tatumea01,SG,1978.0,2.5,TOT,13.6,5.8,.500,20.5,1.4,4.4,,.085,"Mount Vernon, New York"
26,14.5,0.4,-1.4,,0.3,5.5,0.9,,.285,39,/players/t/taylobr01.html,1222,-1.8,2.6,0.9,11.6,Brian Taylor,taylobr01,PG,1978.0,2.6,DEN,14.5,4.1,.498,16.6,0.2,1.8,,.071,"Perth Amboy, New Jersey"
28,6.1,0.0,-4.8,,-0.8,8.1,0.1,,.162,27,/players/t/terrycl01.html,166,-4.0,1.9,-0.2,6.9,Claude Terry,terrycl01,SG,1978.0,1.7,ATL,9.9,4.9,.405,19.6,-0.1,0.0,,-0.008,"Salida, California"
23,19.3,1.7,4.8,,-0.7,7.7,1.9,,.422,80,/players/t/thompda01.html,3025,5.5,5.5,10.8,23.2,David Thompson*,thompda01,SG,1978.0,1.3,DEN,11.5,6.6,.578,26.8,5.2,12.7,,.202,"Shelby, North Carolina"
26,32.8,0.0,-4.7,,0.1,0.0,0.0,,.000,1,/players/t/tolsode01.html,7,-4.8,0.0,0.0,-7.1,Dean Tolson,tolsode01,PF,1978.0,0.0,SEA,50.0,0.0,.000,10.9,0.0,0.0,,-0.196,"Kansas City, Missouri"
29,5.9,0.3,-0.5,,-2.3,12.6,0.1,,.181,23,/players/t/tomjaru01.html,849,1.7,4.9,1.6,17.1,Rudy Tomjanovich*,tomjaru01,SF,1978.0,0.8,HOU,7.3,8.6,.513,24.4,0.3,1.7,,.095,"Hamtramck, Michigan"
27,17.5,0.1,1.1,,1.3,5.5,2.3,,.572,75,/players/t/twardda01.html,1820,-0.2,2.1,3.2,14.3,Dave Twardzik,twardda01,PG,1978.0,2.7,POR,23.6,3.8,.651,14.5,1.4,5.5,,.146,"Hershey, Pennsylvania"
31,15.3,0.8,2.9,,2.0,25.2,3.9,,.352,80,/players/u/unselwe01.html,2644,1.0,10.6,2.8,14.4,Wes Unseld*,unselwe01,C,1978.0,1.6,WSB,23.4,17.9,.535,10.5,3.3,6.8,,.123,"Louisville, Kentucky"
26,9.1,1.7,-2.2,,1.1,12.8,1.4,,.421,68,/players/v/vanbrja01.html,1419,-3.3,4.3,-0.2,7.5,Jan van Breda Kolff,vanbrja01,SF,1978.0,1.6,NJN,17.4,8.3,.435,10.9,-0.1,1.2,,.040,"Palos Verdes, California"
30,27.6,0.1,-0.6,,0.7,8.5,2.0,,.480,78,/players/v/vanlino01.html,2524,-1.3,3.7,1.8,11.7,Norm Van Lier,vanlino01,PG,1978.0,2.7,CHI,25.7,6.1,.495,12.4,0.9,3.8,,.073,"East Liverpool, Ohio"
26,23.7,0.5,1.1,,2.1,8.9,3.4,,.345,81,/players/w/walkefo01.html,2496,-1.0,3.1,1.9,14.2,Foots Walker,walkefo01,PG,1978.0,3.3,CLE,19.7,6.0,.496,14.6,1.9,5.2,,.101,"Southampton, New York"
21,18.6,0.6,-4.6,,-1.4,8.0,0.3,,.596,40,/players/w/walkeph01.html,384,-3.2,5.4,-0.7,9.0,Phil Walker,walkeph01,SG,1978.0,1.6,WSB,23.4,6.7,.438,26.0,-0.3,-0.4,,-0.045,"Philadelphia, Pennsylvania"
23,10.1,0.5,-1.8,,-0.6,12.7,1.2,,.260,77,/players/w/walkewa01.html,1104,-1.2,7.7,0.7,12.2,Wally Walker,walkewa01,SF,1978.0,1.1,TOT,13.0,10.1,.470,20.5,0.0,1.9,,.084,"Millersville, Pennsylvania"
25,22.8,4.1,8.1,,3.7,34.2,4.8,,.279,58,/players/w/waltobi01.html,1929,4.4,6.5,3.6,24.8,Bill Walton*,waltobi01,C,1978.0,1.4,POR,17.2,20.7,.554,24.5,4.9,8.4,,.209,"La Mesa, California"
24,24.1,0.5,-1.4,,-0.1,4.3,0.8,,.241,76,/players/w/waltoll01.html,1264,-1.4,2.1,0.3,11.3,Lloyd Walton,waltoll01,PG,1978.0,2.7,MIL,21.9,3.2,.476,14.6,0.2,1.1,,.040,"Chicago, Illinois"
26,5.9,2.0,0.8,,-0.1,24.4,2.4,,.485,57,/players/w/washike01.html,1617,0.9,14.0,2.9,17.4,Kermit Washington,washike01,PF,1978.0,1.3,TOT,14.8,19.4,.540,17.4,1.1,5.3,,.158,"Washington, District of Columbia"
22,7.4,1.7,-1.3,,-0.2,21.4,2.6,,.223,78,/players/w/washiri01.html,2231,-1.1,8.6,1.3,14.2,Richard Washington,washiri01,PF,1978.0,1.5,KCK,16.3,15.0,.511,20.0,0.4,3.9,,.085,"Portland, Oregon"
22,2.5,3.4,-3.1,,0.2,19.2,0.8,,.257,38,/players/w/washiwi01.html,561,-3.3,8.3,-0.5,11.4,Wilson Washington,washiwi01,PF,1978.0,1.4,TOT,21.6,13.5,.499,19.3,-0.2,0.3,,.026,"Norfolk, Virginia"
26,24.8,1.0,-1.4,,1.3,7.6,2.1,,.280,71,/players/w/wattssl01.html,1584,-2.6,3.7,-1.3,10.9,Slick Watts,wattssl01,PG,1978.0,3.1,TOT,21.1,5.6,.423,19.1,0.2,0.8,,.025,"Rolling Fork, Mississippi"
27,7.5,0.9,-2.7,,-1.0,12.1,0.4,,.216,41,/players/w/weathni01.html,611,-1.7,10.2,0.2,10.5,Nick Weatherspoon,weathni01,SF,1978.0,1.5,CHI,18.7,11.1,.492,17.3,-0.1,0.6,,.049,"Greenwood, Mississippi"
25,9.6,3.0,1.5,,0.8,24.6,5.0,,.542,82,/players/w/webstma01.html,2910,0.7,12.1,3.7,17.0,Marvin Webster,webstma01,C,1978.0,0.8,SEA,19.6,18.1,.543,17.2,2.6,8.7,,.143,"Baltimore, Maryland"
25,9.7,0.4,0.8,,-0.5,11.1,1.9,,.213,81,/players/w/wedmasc01.html,2961,1.3,5.0,6.0,15.9,Scott Wedman,wedmasc01,SF,1978.0,1.5,KCK,10.8,8.0,.550,18.8,2.1,7.8,,.127,"Harper, Kansas"
27,28.5,0.6,4.7,,0.0,5.2,2.9,,.311,80,/players/w/westppa01.html,2481,4.7,1.7,6.9,23.8,Paul Westphal*,westppa01,SG,1978.0,2.4,PHO,13.6,3.4,.565,30.9,4.2,9.8,,.190,"Torrance, California"
31,18.1,0.2,-1.8,,-0.7,7.7,1.1,,.174,46,/players/w/whitejo01.html,1641,-1.1,3.4,0.6,11.9,Jo Jo White*,whitejo01,PG,1978.0,1.4,BOS,13.6,5.6,.458,20.3,0.1,1.7,,.049,"St. Louis, Missouri"
24,13.4,0.0,-5.7,,-1.5,6.5,0.0,,.212,21,/players/w/whiteru01.html,219,-4.2,3.8,-0.3,6.4,Rudy White,whiteru01,SG,1978.0,1.7,HOU,19.1,5.1,.409,20.9,-0.3,-0.3,,-0.070,"Silver City, New Mexico"
28,10.1,1.0,-1.1,,-0.1,18.5,2.8,,.355,81,/players/w/wickssi01.html,2413,-1.0,9.6,1.4,13.9,Sidney Wicks,wickssi01,PF,1978.0,1.3,BOS,17.4,14.2,.505,20.8,0.5,4.2,,.084,"Los Angeles, California"
23,20.9,0.4,-2.8,,-0.3,13.4,2.6,,.224,81,/players/w/wilkebo01.html,2780,-2.5,3.8,-1.9,10.0,Bob Wilkerson,wilkebo01,SF,1978.0,2.0,DEN,22.2,8.8,.448,18.2,-0.6,0.7,,.011,"Anderson, Indiana"
24,16.1,0.7,1.1,,0.6,17.7,2.0,,.235,51,/players/w/wilkeja01.html,1490,0.5,8.0,1.3,16.1,Jamaal Wilkes*,wilkeja01,SF,1978.0,2.3,LAL,13.3,13.0,.475,21.0,1.2,3.3,,.106,"Berkeley, California"
31,20.9,0.1,-3.0,,-1.3,5.8,0.3,,.317,73,/players/w/willich02.html,2002,-1.6,1.6,1.0,9.5,Chuck Williams,willich02,PG,1978.0,1.1,BUF,23.9,3.7,.533,13.0,-0.5,1.3,,.031,"Boulder, Colorado"
24,18.0,0.9,3.1,,1.9,7.1,3.9,,.208,79,/players/w/willigu01.html,2572,1.2,3.1,3.8,18.1,Gus Williams,willigu01,PG,1978.0,3.3,SEA,11.5,5.1,.491,24.4,3.3,7.7,,.143,"Mount Vernon, New York"
27,9.0,1.4,-1.6,,-0.2,11.1,1.5,,.167,73,/players/w/willina01.html,1249,-1.3,5.1,0.4,14.8,Nate Williams,willina01,SG,1978.0,2.1,TOT,9.6,8.1,.466,26.7,0.1,1.9,,.073,"Columbia, Louisiana"
23,30.9,0.5,-1.3,,-0.7,8.1,1.4,,.300,81,/players/w/willira01.html,1550,-0.7,5.8,-0.4,14.5,Ray Williams,willira01,PG,1978.0,3.0,NYK,23.7,7.0,.485,25.0,0.3,1.0,,.031,"Mount Vernon, New York"
26,12.5,0.2,-1.7,,-1.6,5.9,1.4,,.237,75,/players/w/willijo01.html,2731,-0.2,2.3,2.0,15.1,John Williamson,willijo01,SG,1978.0,1.5,TOT,11.1,4.0,.488,27.9,0.2,3.4,,.059,"New Haven, Connecticut"
20,4.9,2.3,-2.5,,-0.6,14.1,0.7,,.220,56,/players/w/willobi01.html,1079,-1.9,7.6,0.4,10.9,Bill Willoughby,willobi01,SF,1978.0,1.0,BUF,12.3,10.9,.472,16.8,-0.1,1.2,,.051,"Englewood, New Jersey"
27,12.9,0.6,-4.6,,-0.6,7.0,0.0,,.083,12,/players/w/wilsobo03.html,86,-4.0,6.6,-0.1,6.6,Bobby Wilson,wilsobo03,SG,1978.0,1.0,IND,13.9,6.8,.402,18.9,-0.1,0.0,,-0.015,"Indianapolis, Indiana"
25,20.2,0.5,-0.6,,-1.2,6.4,1.4,,.201,80,/players/w/wintebr01.html,2751,0.6,3.3,3.7,16.4,Brian Winters,wintebr01,SG,1978.0,2.0,MIL,13.0,4.8,.503,25.1,1.0,5.1,,.089,"Rockaway, New York"
30,0.0,0.0,-5.2,,-0.4,10.6,0.0,,1.333,2,/players/w/wisewi01.html,10,-4.8,19.5,-0.1,-5.9,Willie Wise,wisewi01,SF,1978.0,0.0,SEA,0.0,15.3,.105,18.1,0.0,0.0,,-0.208,"San Francisco, California"
28,14.0,0.0,-6.9,,-1.0,2.6,0.0,,.353,10,/players/w/wohlda01.html,118,-5.8,0.8,-0.2,1.5,Dave Wohl,wohlda01,PG,1978.0,1.1,NJN,28.9,1.6,.446,17.3,-0.2,-0.2,,-0.079,"Flushing, New York"
23,25.0,0.5,-0.7,,0.2,4.8,1.2,,.188,70,/players/w/wrighla01.html,1466,-0.8,2.1,1.5,13.7,Larry Wright,wrighla01,PG,1978.0,2.1,WSB,17.8,3.4,.520,19.3,0.5,2.7,,.088,"Monroe, Louisiana"
31,18.9,5.0,7.6,,3.0,26.7,5.6,,.352,80,/players/a/abdulka01.html,3157,4.6,7.6,8.8,25.5,Kareem Abdul-Jabbar*,abdulka01,C,1979.0,1.1,LAL,15.3,17.6,.612,23.3,7.7,14.4,,.219,"New York, New York"
24,8.4,0.6,0.9,,0.7,12.6,1.3,,.275,70,/players/a/abernto01.html,1219,0.2,6.5,2.3,13.6,Tom Abernethy,abernto01,PF,1979.0,1.5,GSW,7.7,9.5,.550,13.8,0.9,3.7,,.144,"South Bend, Indiana"
24,20.8,1.4,3.4,,1.2,22.4,3.7,,.269,77,/players/a/adamsal01.html,2364,2.3,10.5,3.9,20.4,Alvan Adams,adamsal01,C,1979.0,2.1,PHO,18.9,16.6,.570,24.1,3.2,7.6,,.154,"Lawrence, Kansas"
31,13.6,0.8,-3.3,,0.4,8.6,0.5,,.190,31,/players/a/allenlu01.html,413,-3.7,3.6,-0.4,8.7,Lucius Allen,allenlu01,PG,1979.0,2.3,KCK,13.7,6.1,.416,20.3,-0.1,0.1,,.007,"Kansas City, Kansas"
23,8.5,1.3,-7.5,,-1.3,14.1,0.2,,.364,21,/players/a/anderki01.html,224,-6.1,8.3,-0.6,3.0,Kim Anderson,anderki01,SF,1979.0,0.8,POR,19.8,11.2,.353,19.6,-0.4,-0.4,,-0.078,"Sedalia, Missouri"
30,26.3,0.2,-2.6,,-2.1,5.3,0.6,,.536,69,/players/a/architi01.html,1662,-0.5,1.7,1.0,13.1,Tiny Archibald*,architi01,PG,1979.0,1.5,BOS,21.8,3.4,.537,21.3,-0.3,1.6,,.046,"New York, New York"
23,15.5,0.0,-4.2,,-0.3,5.5,0.2,,.186,26,/players/a/armstta01.html,259,-3.9,3.0,-0.2,6.5,Tate Armstrong,armstta01,SG,1979.0,1.8,CHI,21.7,4.2,.436,14.9,-0.2,-0.1,,-0.012,"Moultrie, Georgia"
30,11.1,0.9,-2.3,,1.2,15.7,0.9,,.523,63,/players/a/awtrede01.html,746,-3.5,6.0,-0.1,6.7,Dennis Awtrey,awtrede01,C,1979.0,1.0,TOT,28.3,10.8,.490,9.6,-0.1,0.7,,.046,"Hollywood, California"
27,33.2,0.0,-4.8,,-0.4,0.0,0.0,,.000,2,/players/b/bailegu01.html,9,-4.4,22.5,0.0,6.1,Gus Bailey,bailegu01,SG,1979.0,0.0,NOJ,12.5,10.9,.286,33.9,0.0,0.0,,-0.201,"Gibson, North Carolina"
24,9.4,1.0,0.7,,0.7,19.8,2.2,,.308,82,/players/b/ballagr01.html,1552,0.0,9.5,1.7,14.9,Greg Ballard,ballagr01,SF,1979.0,1.7,WSB,13.3,14.7,.503,18.0,1.1,3.9,,.120,"Los Angeles, California"
27,12.3,1.3,0.2,,0.3,17.3,3.0,,.326,81,/players/b/bantomi01.html,2528,0.0,9.2,2.2,15.7,Mike Bantom,bantomi01,PF,1979.0,1.8,IND,14.0,13.2,.503,21.3,1.4,5.2,,.099,"Philadelphia, Pennsylvania"
23,4.1,1.2,-4.6,,-1.0,17.0,0.4,,.237,39,/players/b/barketo01.html,476,-3.5,10.2,-0.1,9.1,Tom Barker,barketo01,C,1979.0,1.0,TOT,16.5,13.6,.473,17.0,-0.4,0.3,,.031,"Harlingen, Texas"
26,9.1,2.5,-1.5,,1.2,16.9,0.9,,.244,38,/players/b/barnema01.html,796,-2.7,7.9,0.1,12.3,Marvin Barnes,barnema01,PF,1979.0,2.2,BOS,18.5,12.3,.515,18.1,0.1,1.0,,.060,"Providence, Rhode Island"
34,25.7,0.8,0.8,,-0.1,9.9,1.3,,.169,80,/players/b/barryri01.html,2566,0.9,1.7,2.9,14.7,Rick Barry*,barryri01,SF,1979.0,1.7,HOU,15.6,5.9,.504,19.6,1.8,4.2,,.078,"Elizabeth, New Jersey"
27,8.2,1.0,-3.1,,0.1,17.7,1.9,,.419,82,/players/b/basseti01.html,1508,-3.2,11.7,-0.5,8.0,Tim Bassett,basseti01,PF,1979.0,1.3,NJN,21.7,14.6,.433,11.8,-0.4,1.4,,.045,"Washington, District of Columbia"
31,27.9,0.0,-3.4,,0.6,11.5,0.1,,.000,7,/players/b/beardbu01.html,85,-4.0,1.3,-0.1,9.0,Butch Beard,beardbu01,PG,1979.0,3.8,NYK,27.8,6.3,.423,16.6,0.0,0.0,,-0.012,"Hardinsburg, Kentucky"
28,5.5,0.3,-3.7,,-0.4,19.4,0.2,,.210,15,/players/b/behagro01.html,165,-3.3,8.4,0.0,9.6,Ron Behagen,behagro01,PF,1979.0,1.1,TOT,14.0,13.8,.487,18.4,-0.1,0.2,,.066,"New York, New York"
24,12.1,2.0,1.4,,0.8,20.6,2.9,,.307,82,/players/b/bensoke01.html,2132,0.6,9.7,3.5,17.3,Kent Benson,bensoke01,C,1979.0,1.9,MIL,14.7,15.1,.555,19.3,1.8,6.4,,.143,"New Castle, Indiana"
22,0.0,0.0,-4.7,,0.0,0.0,0.0,,,1,/players/b/beshode01.html,1,-4.7,0.0,0.0,0.0,Del Beshore,beshode01,PG,1979.0,0.0,MIL,,0.0,,0.0,0.0,0.0,,-0.004,"Mechanicsburg, Pennsylvania"
